Board,Title
Military,[新聞] 烏克蘭新聞兩則
Military,[新聞] 國防部：役男擁大陸身分免棄陸身分證 須入營當兵
Military,[分享] 德國必要時有可能取消購買f35戰機
Military,[情報] 烏克蘭也開始在前線道路搭防護網
Military,[情報] 波蘭回應馬斯克：將尋找替代星鏈供應商
Military,[情報] 英國政府正在積極協助烏克蘭應對美國
Military,[情報] 烏軍官方殲敵統計&情報數則 (25/3/10)
Military,[情報] 俄國否認本周有代表去沙烏地阿拉伯
Military,[新聞] 川普開出2條件！澤倫斯基「放棄領土+下台
Military,[情報] 幻象戰機可能成為烏軍重要電戰干擾機
Military,[情報] 消息稱沒有跡象表示軍援將會恢復
Military,[情報] 美國和烏克蘭準備進行殘酷的談判
Military,[新聞] 防國軍投共叛國！國防部擬修改《陸海空軍
Military,[情報] 庫斯克行動：俄軍收復北部領土
Military,[新聞] 軍人注意！國防部擬修法　對敵人效忠將處
Military,[情報] 烏俄戰爭-isw 俄軍收復庫斯克北部領土
Military,[情報] 烏俄戰爭-戰線情報（20250310）
Military,[情報] 烏俄戰爭-談判情報（20250310）
Military,[情報] 美國將對烏克蘭施壓做出停火承諾
Military,[新聞] 美國造船輸慘了！學者嘆維修就要「排6000
Military,[新聞] 美國稱將加快採購武器交付以安撫台灣
Military,[分享] 華爾街日報：川普正在顛覆美國建立的秩序
Military,[情報] 波蘭回應馬斯克：將尋找替代星鏈供應商
Military,[情報] 川普特使：哈瑪斯很nice的
Military,[情報] 情報數則
Military,[情報] 法國國防部長矢言加強軍備和對烏軍援
Military,[新聞] 前立委曝美要求台灣義務役延至2年
Military,[情報] 義大利想要擴軍四萬人
Military,[新聞] 川普稱：差不多取消了對烏克蘭的情報限制
Military,[新聞] 伊朗：若為化解核計畫軍事化疑慮 會考慮
Military,[新聞] 輕巡選用xtr-102雙管遙控槍塔
Military,[情報] 川普稱不論有無美國烏克蘭都無法生存
Military,[情報] 馬斯克承諾不會切斷烏克蘭的星鏈
Military,[情報] 川普稱「沒有人對俄羅斯如此強硬」
Military,[情報] 美國將評估烏克蘭是否願意有意義的讓步
Military,[分享] 萬斯表弟曾於烏軍服役：對萬斯很失望
Military,[分享] 俄羅斯駐英大使接受bbc專訪稱澤連斯基引
Military,[情報] 烏克蘭試圖在高風險談判說服美國恢復援助
Military,[分享] 俄羅斯駐英大使接受bbc專訪稱澤連斯基引
Military,[分享] 俄羅斯送絞肉機給陣亡士兵家屬
Military,[新聞] 川普稱美烏情報共享將復 烏f-16所需後勤
Military,[情報] 波蘭回應馬斯克：將尋找替代星鏈供應商
Military,[新聞] 伊朗拒絕與「霸凌者」美國進行核談判
Military,[公告] 違規懲處cwchang2100 humaisme
Military,[情報] 庫斯克行動：俄軍示範opsec之重要性
Military,[情報] 烏克蘭大規模攻擊俄本土目標
Military,[情報] sig sauer針對近期大量訴訟的回擊
Military,[情報] 烏俄戰爭-isw俄軍加強庫斯克收復強度
Military,[情報] 烏俄戰爭-戰線情報（20250309）
Military,[新聞] 德國擔心美國能遠端停用f-35
Military,[情報] 烏俄戰爭-談判情報（20250309）
Military,[情報] 三月國軍陸軍及陸戰隊相關情報
Military,[討論] 十年內會有第二波可擁核國家，台灣要跟上
Military,[情報] 由於美國切斷援助 烏克蘭在庫斯克失利
Military,[新聞] (影) 幻象戰機首度翱翔烏克蘭天空! 獲法
Military,[分享]國王的裸奔川普的俄烏談判失策與被吃定
Military,[情報] 庫斯克行動六個月：烏軍所面臨的問題
Military,[分享]國王的裸奔川普的俄烏談判失策與被吃定
Military,[分享] 分析觀點：烏克蘭正在撤出庫斯克
Military,[情報] 分析：俄軍先發制人阻止烏克蘭撤軍
Military,[新聞] 前立委曝美要求台灣義務役延至2年
Military,[分享] 油管上日本二十式步槍影片
Military,[新聞] 川普警告離第三次世界大戰不遠！但他任內
Military,[討論] 十年內會有第二波可擁核國家，台灣要跟上
Military,[情報] 烏軍官方殲敵統計&情報數則 (25/3/9)
Military,[討論] 多軸無人機發射rpg或裝機槍行不行?
Military,[新聞] 海軍評估建造2500噸「雙船體」火力艦
Military,[新聞] 海軍評估建造2500噸「雙船體」火力艦
Military,[討論] 二戰後義大利不用受管制？
Military,"[提問] 兵役延長為兩年,其實我還蠻支持的"
Military,[新聞] 海軍評估建造2500噸「雙船體」火力艦
Military,[情報] 華爾街日報：法義製防空表現不如愛國者
Military,[情報] 歐洲國家開始後悔採購美國軍火
Military,[討論] 十年內會有第二波可擁核國家，台灣要跟上
Military,[新聞] 英國內部建議排除美國組成「四眼聯盟」
Military,[新聞] 印度以2.48億美元向俄採購t-72零件
Military,[情報] 三月國軍陸軍及陸戰隊相關情報
Military,[分享] 馬斯克稱此戰爭是他與普丁的一對一挑戰
Military,[情報] 烏海軍司令透露正計畫三度攻擊克赤大橋
Military,[情報] 消息稱川普希望礦產協議換司機下台割領土
Military,[新聞] 丹麥從烏克蘭運出蘇聯祕密設計圖紙
Military,[分享] 陸軍的m60a3戰車動力提升方案
Military,[情報] 情報數則
Military,[情報] 情報數則
Military,[情報] 歐洲各國的當前盤算
Military,[分享] 陸軍的m60a3戰車動力提升方案
Military,[分享] 經濟學人：烏克蘭和俄國的傷亡人數
Military,[新聞] 北韓首公開自造核潛艦 若為真加劇對南韓
Military,[分享] 德國國防股暴漲，軍火商加緊準備
Military,[新聞] 談國防預算與軍購 卓榮泰：未受到任何國
Military,[分享] 震撼烏克蘭的十天，基輔堅韌迴響
Military,[新聞] 印尼考慮購買義大利退役航艦
Military,[分享] 經濟學人：烏克蘭和俄國的傷亡人數
Military,[新聞] 奧參謀嘆歐軍力：照了鏡子 才發現沒穿褲
Military,[分享] 華爾街日報：川普正在顛覆美國建立的秩序
Military,[情報] 歐洲在美國停止情報支持後急於協助烏克蘭
Military,[新聞] 國軍發布射擊通告 疑針對屏東外海中國權
Military,[分享] 華爾街日報：川普正在顛覆美國建立的秩序
Military,"[提問] 兵役延長為兩年,其實我還蠻支持的"
Military,[情報] 情報數則
Military,[新聞] 柯伯吉質疑賣潛艦給澳洲 難防中國犯台
Military,[情報] 川普表示跟俄羅斯打交道比烏克蘭容易
Military,[新聞] 俄狂轟烏克蘭14死！　川普：普丁做了「
Military,[情報] 川普表示跟俄羅斯打交道比烏克蘭容易
Military,[討論] 堤豐飛彈系統是否亦適合東亞台灣使用?
Military,[討論] 全程無線電控制的防空飛彈成本會低很多嗎
Military,[情報] 俄軍疑嘗試用地下天然氣管滲透蘇賈失敗
Military,[新聞] 德國情報局長稱俄羅斯計畫測試北約第五條
Military,[情報] 烏俄戰爭-isw戰報（20250307）
Military,[公告] 違規懲處hljjun
Military,[情報] 烏俄戰爭-戰線情報（20250308）
Military,[情報] 烏俄戰爭-談判情報（20250308）
Military,[討論] 土耳其離自行擁核還有多遠?
Military,[情報] 烏俄戰爭-美暫停對烏軍援（20250308）
Military,[情報] 庫斯克行動：烏軍無撤退計畫（250308）
Military,[情報] 烏克蘭紅軍村反擊：烏軍收復烏達奇涅
Military,[分享] 他背叛我們每個人 - 美國志願兵發聲
Military,[公告] 多人違規懲處
Military,[新聞] 德軍的再武裝化將如何拯救歐洲
Military,[情報] 川普表示跟俄羅斯打交道比烏克蘭容易
Military,[新聞] 德軍的再武裝化將如何拯救歐洲
Military,[分享] 俄羅斯的經濟完全依賴戰爭，和平不是他的選項
Military,[情報] 庫斯克烏軍後勤遭到破壞面臨被包圍危險
Military,[情報] 川普表示跟俄羅斯打交道比烏克蘭容易
Military,[情報] 川普能理解普丁利用暫停軍援擴大戰果
Military,"[新聞] 拋棄歐洲？川普考慮撤軍德國35,000人 匈"
Military,[情報] 美官員稱只暫停關於打擊俄本土目標情報
Military,[新聞] 加拿大將增加在北極地區的軍事存在
Military,[情報] 美國正規劃如何在戰後迅速放鬆對俄制裁
Military,[情報] 烏軍稱情報中斷主要影響大後方空襲預警
Military,[分享] 俄羅斯在消耗戰中正處於劣勢
Military,[新聞]   美國空軍首授「忠誠僚機」正式編號 兩
Military,[情報] safran.ai 將為烏克蘭分析法國衛星影像
Military,[情報] 歐洲加緊為烏克蘭替代馬斯克的星鏈寬頻
Military,[情報] 共和黨議員敦促恢復對烏軍事和情報援助
Military,[情報] 庫斯克行動：蘇賈局勢
Military,[新聞] 美暫停情資共享嚴重影響庫斯克戰況
Military,[討論] 台灣該迅速大規模擴軍備戰了
Military,[情報] 消息稱美國將停止在歐洲參加聯合軍演
Military,[新聞] 波蘭：成年男子都教召  修憲讓軍費保證4%
Military,[討論] 台灣該迅速大規模擴軍備戰了
Military,[提問] 台灣人的想法是不是很怪
Military,[新聞] 美國1名現役軍人被捕 涉嫌將國防機密賣
Military,[情報] 歐盟未能於峰會中就烏克蘭問題達成一致
Military,[分享] 俄國侵略烏克蘭的真正原因(不是北約東擴)
Military,[分享] 德國新總理希望今年恢復義務役徵兵制
Military,[分享] 歐洲必須削減福利國家，打造戰爭國家
Military,[新聞] 加拿大「第51州」言論如何被視為極其嚴肅
Military,[分享] 俄羅斯在消耗戰中正處於劣勢
Military,[情報] 據稱普丁同意有條件停火
Military,[新聞] 丹麥首相正考慮核武部署
Military,[新聞] 幻象2000-5f對俄巡弋飛彈首殺
Military,[新聞] 卓榮泰：面對中國威脅必須強大自己
Military,[新聞] 范斯暗示「某隨機國家多年沒打仗」惹怒英
Military,[分享] 國防部公開f-16 demo vr 360影片
Military,[情報] 烏軍官方殲敵統計&情報數則 (25/3/8)
Military,[分享] 俄消息稱f-16和su-35庫斯克決鬥
Military,[情報] 烏克蘭尚未完全失去衛星情報
Military,[新聞] 重工業是歐洲的王牌
Military,[分享] 凱洛格稱未表示哪年哪天的24小時結束
Military,[新聞] 加強警戒 金防部3月起武裝衛哨全面上線
Military,[新聞] 美將恢復軍援烏克蘭？白宮國安顧問：須達
Military,[新聞] 敘利亞新政權恐不保? 德魯茲人反了 阿薩
Military,[情報] 川普憤怒加劇 要求俄羅斯同意談判
Military,[情報] m60a3砲塔升級原型車側拍照
Military,[新聞] 川普再傳下重手！烏克蘭被斷軍援情報後
Military,[情報] 芬蘭開始為美國可能不履行第五條做準備
Military,[情報] 據稱普丁同意有條件停火
Military,[新聞] 波蘭計劃擴軍至50萬人、靠核武保護
Military,[情報] 川普：你們兩個最好是趕快上桌子！
Military,[情報] 川普：你們兩個最好是趕快上桌子！
Military,[新聞] 態度轉彎？川普發文稱「強烈考慮」制裁俄
Military,[情報] 情報數則
Military,[情報] 以色列痛批川普獨自與哈瑪斯談判
Military,[情報] 川普想把駐德國的美軍轉移去匈牙利
Military,[分享] 援助烏克蘭對美國而言是一項偉大的投資
Military,[分享] 華爾街日報：俄國持續擴大衝突
Military,[分享] 歐洲必須削減福利國家，打造戰爭國家
Military,[分享] 俄羅斯在消耗戰中正處於劣勢
Military,[提問] 左營有機會可以參觀軍艦嗎？
Military,[新聞] 向韓購買fa-50 波蘭總統在北約大讚
Military,[討論] 川普是在為兩岸開戰做準備？
Military,[情報] 澤倫斯基國內民調因川政府行為巨幅上升
Military,[情報] 俄羅斯大規模飛彈無人機攻擊烏克蘭
Military,[新聞] 徐巧芯「國軍加薪2萬」玩真的！
Military,[情報] 庫斯克情勢惡劣：烏克蘭即將撤軍？
Military,[新聞] 安保成為交易! 美要韓付更多駐軍分擔金
Military,[新聞] 暫停軍援烏克蘭 美特使：宛如給頑固騾
Military,[討論] 外國人翻越圍欄進捷運站大喊解放巴勒斯坦
Military,[新聞] 川普有信心習近平不會在他任內侵台
Military,[情報] 烏俄戰爭-isw戰報（20250306）
Military,[情報] 烏俄戰爭-戰線情報（20250307）
Military,[情報] 烏俄戰爭-談判情報（20250307）
Military,[情報] 烏俄戰爭-美對烏暫停軍援（20250307）
Military,[情報] 庫斯克行動：烏軍情勢惡劣（250307）
Military,[情報] 逃兵與傷亡：烏俄傷亡率特別報告
Military,[新聞] 朝對俄稱停戰談判不能讓戰俘去韓國
Military,[情報] 川普：你們兩個最好是趕快上桌子！
Military,[公告] 違規懲處mnb1234 sasmwh561
Military,[情報] 川普憤怒加劇 要求俄羅斯同意談判
Military,[公告] 多人違規懲處
Military,[新聞] 成功級「張騫軍艦」76快砲膛炸 無人員傷
Military,[分享] 柯柏吉任命聽證會有關台灣/印太的發言 1
Military,[分享] 柯伯吉任命聽證會有關台灣/印太的發言2
Military,[情報] maxar已切斷烏克蘭獲取其衛星圖像權限
Military,[分享] 美國暫停對烏軍事援助，歐洲能否補足缺口
Military,[情報] 羅馬尼亞有人瑞謀劃政變但被捕
Military,[新聞] 快訊／法國巴黎火車軌道上驚見「二戰未爆
Military,[新聞] 川普將被提名諾貝爾和平獎！他親眼見證曝
Military,[情報] 英國將繼續向烏克蘭提供情報
Military,[情報] 烏軍官方殲敵統計&情報數則 (25/3/7)
Military,[情報] 情報數則
Military,[討論] 日本需要的是解除封印而不是安保條約？
Military,[新聞] 快訊／海軍軍艦76快砲射擊訓練「膛炸」
Military,[情報] 庫斯克突出部恐將面臨去留問題
Military,[情報] 情報數則
Military,[分享] 空射雄三飛彈 首度曝光？
Military,[新聞] 石破稱日美安保並非單方面關係
Military,[分享] 立陶宛前外長：川普-普丁互不侵犯條約
Military,[情報] 俄大使談協議需承認俄羅斯擴張領土
Military,[新聞] 被台商父子共諜收買 2軍人貪污罪判刑定讞
Military,[新聞] 不只1架出包！南韓2架f-16誤炸住宅區增
Military,[分享] 美國的盟國不信任川普處理共享的機密情報
Military,[情報] 川普公開質疑北約盟國不會馳援美國
Military,[新聞] 美首次提議“請韓負責維修5、6艘軍艦”
Military,[新聞] 美在烏經濟利益 范斯：阻俄入侵最佳保證
Military,[新聞] 川普不滿「美日安保條約」覺得沒互惠！
Military,[情報] 川普公開質疑北約盟國不會馳援美國
Military,[新聞] 特朗普將撤銷24萬烏克蘭人的法律地位
Military,[討論] 川普是在為兩岸開戰做準備？
Military,[新聞] 顧立雄承諾「國軍官兵會有感加薪」　訓
Military,[新聞] 國軍兵力總員額往上調增 將官預算員額今
Military,[討論] 川普是在為兩岸開戰做準備？
Military,[情報] 義大利提議將烏克蘭納入北約第五條條款
Military,[新聞] spacex 的星艦再度爆炸
Military,[公告] 違規懲處jinkela1
Military,[新聞] 中科院戰車性能提升測試清晰曝光（陸軍說法）
Military,[新聞] 國防預算可達gdp的10％？顧立雄：遵照
Military,[新聞] 快訊／海軍軍艦76快砲射擊訓練「膛炸」
Military,[情報] 美財長：別懷疑美國全力制裁俄國的決心
Military,[新聞] nomars無人職守船舶
Military,[情報] 歐洲規劃「天空之盾」防空計畫
Military,[討論] 川普之後的臺灣國防策略
Military,[情報] 烏克蘭部隊近期戰術反擊情報彙整
Military,[新聞] 特朗普將撤銷24萬烏克蘭人的法律地位
Military,[情報] oneweb試圖在烏克蘭取代starlink
Military,[分享] 烏克蘭鷹式防空操作員感謝美國援助
Military,[情報] 川普考慮對北約政策進行重大調整
Military,[情報] 以色列研議限制對美國分享情報
Military,[情報] 情報數則
Military,[情報] 烏克蘭在野黨稱與美國接洽沒有談選舉
Military,[情報] 川普要求烏克蘭同意停火才能簽礦產協議
Military,[情報] 普丁拒絕做出任何妥協
Military,[新聞] 中國：美俄無權決定烏克蘭和平協議條件
Military,[分享] 尼爾佛格森：川普想從烏克蘭礦產得到什麼
Military,[分享] 尼爾佛格森：川普想學尼克森但面臨風險
Military,[新聞] 法國馬將考慮使用核武保護法國盟友
Military,[新聞] 不只1架出包！南韓2架f-16誤炸住宅區增
Military,[情報] 和平特使:烏被斷援助及情報是自作自受
Military,[情報] 馬斯克宣布週五星艦第八次飛行測試
Military,[情報] 歐盟將進行恢復俄天然氣過境烏克蘭的談判
Military,[新聞] 鎮海火箭彈砲罩不利射擊 海巡艦重回人力
Military,[情報] 烏克蘭反對派重申反對戰爭期間選舉
Military,[新聞] 韓f16 飛行員輸入錯的攻擊座標釀禍
Military,[新聞] 面對潛在威脅 司徒文：台灣應實施兩
Military,[情報] 英法敲定停火計畫 對美強調俄是侵略者
Military,[新聞] 川普政府盼日本調高防衛費 日方表示礙難
Military,[新聞] 撤除情報共享後烏克蘭的綜合影響
Military,[新聞]   美國空軍首授「忠誠僚機」正式編號 兩
Military,[新聞] 特朗普將撤銷24萬烏克蘭人的法律地位
Military,[情報] 隨著川普親俄 盟友考慮減少分享情報
Military,[討論] 美國間接切斷烏克蘭遠程打擊能力
Military,[新聞] 美媒：川普準備發布行政命令 扶持美國造
Military,[情報] 烏俄戰爭-isw戰報（20250305）
Military,[情報] 烏俄戰爭-戰線情報（20250306）
Military,[情報] 烏俄戰爭-談判情報（20250306）
Military,[情報] 烏俄戰爭-美暫停對烏軍援（20250306）
Military,[情報] 俄外長：歐洲維和部隊視同北約介入
Military,[新聞] 海馬斯、愛國者導彈都變廢鐵！為逼烏接受
Military,[新聞] 法國馬將考慮使用核武保護法國盟友
Military,[新聞] 中國：美俄無權決定烏克蘭和平協議條件
Military,[情報] 川普斷對烏援助是蓄謀已久
Military,[情報] 美官員與烏反對派討論趕司機下台
Military,[新聞] 面對潛在威脅 司徒文：台灣應實施兩年義
Military,[討論] 不能像新加坡遊走兩邊得利？
Military,[新聞] 吳志中《彭博》專訪：台將「擴大對美軍購
Military,[新聞] 面對潛在威脅 司徒文：台灣應實施兩年義
Military,[分享] 川普想摧毀歐盟──並以自己的方式重構
Military,[分享] 川普的烏克蘭武器凍結教訓
Military,[分享] 波羅的海國家感受到美國停止對烏克蘭軍援
Military,[分享] 俄羅斯尋求保持敘利亞軍事基地協議
Military,[情報] 波蘭警告切斷星鏈將引發國際危機
Military,[新聞] 南韓開發新一代戰機發動機
Military,[新聞] 美國防次長提名人：台灣國防預算應增至gd
Military,[情報] 烏軍官方殲敵統計&情報數則 (25/3/6)
Military,[新聞] 不只1架出包！南韓2架f-16誤炸住宅區增
Military,[新聞] 中國怒喊關稅戰「奉陪到底」　美防長回嗆
Military,[新聞] 法國願意持續向烏克蘭提供情資
Military,[情報] 美國承認俄烏戰爭是一場代理人戰爭
Military,[新聞] 若美對台國防支出過度施壓 恐正中北京下
Military,[情報] 烏軍前司令札盧日內痛批川普毀滅世界秩序
Military,[情報] 川普如何摧毀美國國防產業
Military,[情報] 馬克宏：歐洲的未來不能由美國和俄國決定
Military,[新聞] 立院刪國防預算 美軍委會議員批評玩危險
Military,[新聞] 美國起訴中國駭客嫌犯 涉攻擊台灣外交部
Military,[情報] doge想要裁撤美軍炮彈/炸彈產線
Military,[情報] 更新：烏消息稱情報分享已完全停止
Military,[新聞] 德國計畫「雙巴祖卡」加強國防及建設
Military,[新聞] 川普聲稱收澤倫斯基「求和信」烏克蘭打
Military,[情報] 川皇想重振美造船業？
Military,[新聞] 美國暫停使用軍機執行昂貴的遣返
Military,[新聞] 韓國京畿道抱川民宅遭砲擊 軍警調查中
Military,[新聞] 德聯盟黨提恢復義務役 新內閣可望推動
Military,[新聞] 南韓開發新一代戰機發動機
Military,[分享] 烏克蘭愛國者跟f16人員向美國表達感謝
Military,[分享] 英查爾斯國王視察英國船隻
Military,[新聞] 面對潛在威脅 司徒文：台灣應實施兩年義
Military,[情報] 情報數則
Military,[新聞] 陸軍「海龍蛙兵」要買新突擊快艇 航特部
Military,[情報] 情報數則
Military,[新聞] 陸軍「海龍蛙兵」要買新突擊快艇 航特部
Military,[情報] 烏方稱美選擇性暫停給予打擊俄本土情報
Military,[情報] 司機表示深感遺憾 願意與美合作並簽協議
Military,[新聞] 日海保認定中國海警船為「武裝船」 搭載
Military,[新聞] ttx區域安全兵推 能源問題仍為台灣最大要
Military,[情報] 烏俄戰爭-isw戰報（20250304）
Military,[情報] 烏俄戰爭-戰線情報（20250305）
Military,[情報] 烏俄戰爭-談判情報（20250305）
Military,[情報] 烏俄戰爭-美暫停對烏軍援（20250305）
Military,[新聞] 台灣尋求與美國建立更緊密的安全關係
Military,[情報] 白宮稱與俄達成談判日期才會繼續軍援
Military,[公告] srnob djhaok懲處修改
Military,[情報] 更新：烏消息稱情報分享已完全停止
Military,[公告] 多人違規懲處
Military,[新聞] 格陵蘭總理斷然回絕：我們不想當美國人
Military,[情報] 美國安顧問稱美烏新一輪談判籌備中
Military,[新聞] 兵推顯示「能源」緊張　ait前處長司徒文
Military,[情報] 川普計劃暫停對烏軍援1~2週作為施壓
Military,[情報] 盧卡申科：俄國永遠不同意西方入烏維和
Military,[分享] 歐洲能單獨支援烏克蘭的戰鬥嗎？
Military,[情報] 烏、俄不可回復損失人數約 1:1.87
Military,[新聞] 張憲義罕見受訪cnn：不後悔向美通風報信
Military,[分享] 美國太空軍考慮重啟廢棄環礁當作測試基地
Military,[情報] 烏軍官方殲敵統計&情報數則 (25/3/5)
Military,[分享] 烏克蘭士兵投擲蜂箱手榴彈
Military,[新聞] 質疑他國赴烏克蘭維和惹議 范斯：沒說是
Military,[情報] 每日郵報：英法烏三國領袖下周去白宮
Military,[新聞] 台灣打算向烏克蘭企業學習戰時經驗
Military,[新聞]華盛頓禁止英國與烏克蘭分享軍事情報
Military,[情報] 中國外交部：美國想開戰就來！
Military,[情報] 石破茂：日本軍費由日本自己決定
Military,[討論] 烏克蘭的戰略誤判
Military,[新聞] 顧立雄：建構後備動員合一機制
Military,[情報] 中國外交部：美國想開戰就來！
Military,[新聞] 國防院駐點學者鼓吹台灣納為美51州 國防
Military,[情報] 司機命令官員查清軍援實際狀況
Military,[情報] 美官員表示90%軍援已運抵烏克蘭
Military,[情報] 儘管司機發表聲明 美軍援持續暫停
Military,[情報] 萬斯表示美國希望與烏克蘭私人對話
Military,[討論] 從淡水登陸的可行性？
Military,[情報] cia局長證實美國軍援與情報共享暫停
Military,[新聞] 暫停軍援還不夠！川普禁止盟友對烏克蘭
Military,[新聞] 不僅 ngad，美國會大砍海軍 f/a-xx 計畫
Military,[情報] 情報數則
Military,[新聞] 柯伯吉：台灣國會減軍費令人不安 國防開
Military,[情報] 川普政府已停止烏克蘭的軍事融資
Military,[新聞] 柯伯吉：台灣淪陷對美國來說是災難
Military,[分享] 美國外交權威：帝國自毀，前所未見
Military,[情報] 歐盟對匈牙利及斯洛伐克阻軍援而竊喜
Military,[新聞] 遵守國際法使愛沙尼亞海軍更難保護電纜
Military,[新聞] “我背叛了黨，如果回到祖國…”在烏陣亡
Military,[情報] 中印與俄的貿易額於去年創新高
Military,[新聞] 國軍新式抗彈板陶瓷片 台、韓二管道籌獲
Military,[新聞] 中共統戰部長下令積極操作「疑美恨川」
Military,[新聞] 美準國防部次長：將加速「擴大對台軍售」
Military,[情報] 川普國會演講相關內容節錄
Military,[新聞] 川普：感謝澤倫斯基來信 美已收到俄方和
Military,[新聞] 顧立雄：建構後備動員合一機制
Military,[新聞] 中國2025年軍費增幅7.2% 總預算達8兆元
Military,[新聞] 美國睽違20年擬在英部署核武 專家：反制
Military,[新聞] 范斯稱歐洲維和部隊是「雜牌軍」 英法跳
Military,[情報] 白宮暫停軍援是迫使司機道歉的策略
Military,[情報] 司機表示深感遺憾 願意與美合作並簽協議
Military,[公告] 多人違規懲處
Military,[情報] 民調顯示多數美國人仍支持軍援烏克蘭
Military,[情報] 民調顯示美國人更支持川普的對烏政策
Military,"[情報] colby任命聽證會:台日超有錢,應負擔更多"
Military,[新聞] 德國計畫「雙巴祖卡」加強國防及建設
Military,"[情報] colby任命聽證會:台日超有錢,應負擔更多"
Military,[情報] 情報數則
Military,[情報] 烏克蘭和美國今天可能會簽署礦產協議
Military,"[情報] colby任命聽證會:台日超有錢,應負擔更多"
Military,[新聞] 柯伯吉：台灣國會減軍費令人不安 國防開
Military,[新聞] 顧立雄承諾「國軍官兵會有感加薪」　訓
Military,[分享] 烏克蘭如何走到這一步
Military,[分享] 美國暫停軍援對烏克蘭軍隊的衝擊
Military,[新聞] 柯伯吉：台灣國會減軍費令人不安 國防開
Military,[新聞] 柯伯吉：台灣國會減軍費令人不安 國防開
Military,[情報] 烏克蘭總統最新推特發言
Military,[新聞] 傳美爭取「更大、更好的協議」
Military,[情報] 馬斯克回應烏總統:別光說不做
Military,[分享] 歐洲必須做好準備，迎接川普可能的退出
Military,[情報] 澤倫斯基為何拒絕川普的停火「陷阱」
Military,[情報] 司機認為他沒有冒犯到誰 無意道歉
Military,[情報] 烏無人機指揮官稱本土打擊削弱俄作戰能力
Military,[情報] 烏俄戰爭-isw戰報（20250303）
Military,[情報] 烏俄戰爭-戰線情報（20250304）
Military,[情報] 匈牙利及斯洛伐克擋下歐盟200億援烏計畫
Military,[情報] 烏俄戰爭-談判情報（20250304）
Military,[情報] 烏俄戰爭-美國暫停對烏軍援消息彙整
Military,[情報] 烏官員稱武器庫存有半年安全期
Military,[情報] 川普：tsmc美國建廠使美國較不怕台海衝突
Military,[情報] 什麼？烏克蘭有自己的衛星？
Military,[分享] 蘇聯akm突擊步槍刺刀開箱
Military,[公告] tsmc相關討論串暫停討論
Military,[情報] 萬斯評論英維和計畫引發英國憤怒
Military,[討論] 烏克蘭可能打贏這場侵略戰嗎？
Military,[情報] 消息稱美烏情報共享並未暫停
Military,[情報] 俄稱美暫停軍援是對和平最大貢獻
Military,[情報] cbs民調：美國人更支持川普的對烏政策
Military,[情報] 烏克蘭將在夏季耗盡美國武器
Military,[新聞] 范斯再嗆澤倫斯基：給美國在烏克蘭的經濟
Military,[新聞] 中科院戰車性能提升測試清晰曝光（陸軍說法）
Military,[情報] 烏軍官方殲敵統計&情報數則 (25/3/4)
Military,[情報] 波蘭前總統呼籲美國應履行布達佩斯備忘錄
Military,[情報] 飛安通報
Military,[情報] 烏國會：讚美川普與美國、願礦產合作
Military,[討論] 川普是在為兩岸開戰做準備？
Military,[新聞] 川普：若中國犯台　美仍有晶片生產能力
Military,[討論] 劍一飛彈的有效射程的疑問
Military,[情報] 川普：tsmc美國建廠使美國較不怕台海衝突
Military,[新聞] 馬斯克補刀！批澤倫斯基「邪惡」 稱其推
Military,[情報] 川普政府已停止烏克蘭的軍事融資
Military,[情報] 烏情報稱俄目標仍為完全佔領控制烏克蘭
Military,[情報] 川普：tsmc美國建廠使美國較不怕台海衝突
Military,[新聞] 天助自助者！歐盟宣告「重新武裝」
Military,[情報] 川普：tsmc美國建廠使美國較不怕台海衝突
Military,[情報] 普丁同意幫助川普斡旋與伊朗的核談判
Military,[情報] 情報數則
Military,[分享] 政治意志是歐洲部署維和部隊的阻力
Military,[新聞] 澤倫斯基下台可能性引議 美媒列3大潛在接
Military,[新聞] 菲駐美大使：台海若有緊急狀況 菲美備有
Military,[新聞] 中科院戰車性能提升測試清晰曝光
Military,[情報] 川普政府考慮對俄國解除部分制裁
Military,[分享] 紅旗2025-1演習gta風格臂章
Military,[情報] 俄導彈擊中烏訓練中心
Military,[情報] 川普：tsmc美國建廠使美國較不怕台海衝突
Military,[討論] 烏俄打到現在跟國共有幾分像？
Military,[情報] 英國堅持司機改善與美關係
Military,"[新聞] 法：俄簽停火協議 違反即沒收其2,000億歐"
Military,[情報] 川普：tsmc美國建廠使美國較不怕台海衝突
Military,[情報] 川普：tsmc美國建廠使美國較不怕台海
Military,[情報] 川普：tsmc美國建廠使美國較不怕台海衝突
Military,[討論] 川普是在為兩岸開戰做準備？
Military,[情報] 萬斯：如果司機準備好 大門為你敞開
Military,[情報] 川普：tsmc美國建廠使美國較不怕台海衝突
Military,[情報] 俄導彈擊中烏訓練中心
Military,[討論] 川普是在為兩岸開戰做準備？
Military,[情報] 川普：tsmc美國建廠使美國較不怕台海衝突
Military,[情報] 民調:歐洲人認援烏不足 但應該別人出錢
Military,[分享] 美空軍cca無人機 2廠商通過關鍵審查
Military,[情報] 英國不挺馬克宏的海空停火提議
Military,[情報] 英國達成對烏提供5000枚防空飛彈協議
Military,[分享] 川普安全顧問michael waltz批評整理
Military,[情報] 烏情報稱俄計畫實施多達500架無人機攻擊
Military,[分享] deviro - 烏克蘭偵查無人機
